418,Afghanistan,Wage (qualified labour),8.099,2015|8
419,Afghanistan,Wage (qualified labour),8.099,2015|9
420,Afghanistan,Wage (qualified labour),8.099,2015|10
421,Afghanistan,Wage (qualified labour),8.099,2015|11
422,Afghanistan,Wage (qualified labour),7.23125,2015|12
423,Afghanistan,Wage (qualified labour),6.942,2016|1
424,Afghanistan,Wage (qualified labour),6.942,2016|2
425,Afghanistan,Wage (qualified labour),6.942,2016|3
426,Afghanistan,Wage (qualified labour),6.942,2016|4
427,Afghanistan,Wage (qualified labour),8.099,2016|5
428,Afghanistan,Wage (qualified labour),8.099,2016|6
429,Afghanistan,Wage (qualified labour),8.099,2016|7
430,Afghanistan,Wage (qualified labour),8.099,2016|8
431,Afghanistan,Wage (qualified labour),8.099,2016|9
432,Afghanistan,Wage (qualified labour),8.099,2016|10
433,Afghanistan,Wage (qualified labour),8.099,2016|11
434,Afghanistan,Wage (qualified labour),8.099,2016|12
435,Afghanistan,Wage (qualified labour),8.099,2017|1
436,Afghanistan,Wage (qualified labour),8.099,2017|2
437,Afghanistan,Wage (qualified labour),8.099,2017|3
438,Afghanistan,Wage (qualified labour),8.099,2017|4
439,Afghanistan,Wage (qualified labour),8.099,2017|5
440,Afghanistan,Wage (qualified labour),8.099,2017|6
441,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2000|1
442,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|2
443,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|3
444,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|4
445,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|5
446,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|6
447,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|7
448,Afghanistan,Wage (non-qualified labour non-agricultural),821.47,2000|8
449,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|9
450,Afghanistan,Wage (non-qualified labour non-agricultural),896.6750000000001,2000|10
451,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2000|11
452,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2000|12
453,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2001|1
454,Afghanistan,Wage (non-qualified labour non-agricultural),737.5875,2001|2
455,Afghanistan,Wage (non-qualified labour non-agricultural),723.125,2001|3
456,Afghanistan,Wage (non-qualified labour non-agricultural),708.6625,2001|4
457,Afghanistan,Wage (non-qualified labour non-agricultural),705.77,2001|5
458,Afghanistan,Wage (non-qualified labour non-agricultural),665.275,2001|6
459,Afghanistan,Wage (non-qualified labour non-agricultural),752.0500000000001,2001|7
460,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2001|8
461,Afghanistan,Wage (non-qualified labour non-agricultural),655.633333719,2001|9
462,Afghanistan,Wage (non-qualified labour non-agricultural),491.725,2001|10
463,Afghanistan,Wage (non-qualified labour non-agricultural),491.725,2001|11
464,Afghanistan,Wage (non-qualified labour non-agricultural),448.33750000000003,2001|12
465,Afghanistan,Wage (non-qualified labour non-agricultural),504.452,2002|1
466,Afghanistan,Wage (non-qualified labour non-agricultural),523.5425,2002|2
467,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2002|4
468,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2002|5
469,Afghanistan,Wage (non-qualified labour non-agricultural),650.8125,2002|6
470,Afghanistan,Wage (non-qualified labour non-agricultural),723.125,2002|7
471,Afghanistan,Wage (non-qualified labour non-agricultural),779.04281,2002|8
472,Afghanistan,Wage (non-qualified labour non-agricultural),896.6750000000001,2002|9
473,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2002|10
474,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2002|11
475,Afghanistan,Wage (non-qualified labour non-agricultural),901.49969,2002|12
476,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2014|2
477,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|7
478,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2014|8
479,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2014|9
480,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2014|10
481,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2014|11
482,Afghanistan,Wage (non-qualified labour non-agricultural),3.18175,2014|12
483,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2015|1
484,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2015|2
485,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2015|3
486,Afghanistan,Wage (non-qualified labour non-agricultural),3.326375,2015|4
487,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|5
488,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|6
489,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|7
490,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|8
491,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|9
492,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|10
493,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|11
494,Afghanistan,Wage (non-qualified labour non-agricultural),3.037125,2015|12
495,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2016|1
496,Afghanistan,Wage (non-qualified labour non-agricultural),2.8925,2016|2
497,Afghanistan,Wage (non-qualified labour non-agricultural),3.326375,2016|3
498,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|4
499,Afghanistan,Wage (non-qualified labour non-agricultural),3.615625,2016|5
500,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|6
501,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|7
502,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|8
503,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|9
504,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|10
505,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|11
506,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|12
507,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|1
508,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|2
509,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|3
510,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|4
511,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|5
512,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|6
513,Afghanistan,Wage (qualified labour),11.57,2014|2
514,Afghanistan,Wage (qualified labour),11.57,2014|7
515,Afghanistan,Wage (qualified labour),11.57,2014|8
516,Afghanistan,Wage (qualified labour),11.57,2014|9
517,Afghanistan,Wage (qualified labour),11.57,2014|10
518,Afghanistan,Wage (qualified labour),11.57,2014|11
519,Afghanistan,Wage (qualified labour),11.57,2014|12
520,Afghanistan,Wage (qualified labour),11.57,2015|1
521,Afghanistan,Wage (qualified labour),11.57,2015|2
522,Afghanistan,Wage (qualified labour),9.256,2015|3
523,Afghanistan,Wage (qualified labour),9.256,2015|4
524,Afghanistan,Wage (qualified labour),8.6775,2015|5
525,Afghanistan,Wage (qualified labour),8.099,2015|6
526,Afghanistan,Wage (qualified labour),7.80975,2015|7
527,Afghanistan,Wage (qualified labour),6.3635,2015|8
528,Afghanistan,Wage (qualified labour),5.785,2015|9
529,Afghanistan,Wage (qualified labour),5.785,2015|10
530,Afghanistan,Wage (qualified labour),5.785,2015|11
531,Afghanistan,Wage (qualified labour),5.785,2015|12
532,Afghanistan,Wage (qualified labour),5.785,2016|1
533,Afghanistan,Wage (qualified labour),5.785,2016|2
534,Afghanistan,Wage (qualified labour),5.785,2016|3
535,Afghanistan,Wage (qualified labour),5.785,2016|4
536,Afghanistan,Wage (qualified labour),5.785,2016|5
537,Afghanistan,Wage (qualified labour),5.785,2016|6
538,Afghanistan,Wage (qualified labour),5.785,2016|7
539,Afghanistan,Wage (qualified labour),9.256,2016|8
540,Afghanistan,Wage (qualified labour),9.256,2016|9
541,Afghanistan,Wage (qualified labour),9.256,2016|10
542,Afghanistan,Wage (qualified labour),9.256,2016|11
543,Afghanistan,Wage (qualified labour),9.256,2016|12
544,Afghanistan,Wage (qualified labour),9.256,2017|1
545,Afghanistan,Wage (qualified labour),9.256,2017|2
546,Afghanistan,Wage (qualified labour),9.256,2017|3
547,Afghanistan,Wage (qualified labour),9.256,2017|4
548,Afghanistan,Wage (qualified labour),9.256,2017|5
549,Afghanistan,Wage (qualified labour),9.545250000000001,2017|6
550,Afghanistan,Wage (non-qualified labour non-agricultural),867.75,2000|1
551,Afghanistan,Wage (non-qualified labour non-agricultural),867.75,2000|2
552,Afghanistan,Wage (non-qualified labour non-agricultural),925.6,2000|3
553,Afghanistan,Wage (non-qualified labour non-agricultural),995.02,2000|4
554,Afghanistan,Wage (non-qualified labour non-agricultural),1012.375,2000|5
555,Afghanistan,Wage (non-qualified labour non-agricultural),902.46,2000|6
556,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|7
557,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|8
558,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|9
559,Afghanistan,Wage (non-qualified labour non-agricultural),809.9,2000|10
560,Afghanistan,Wage (non-qualified labour non-agricultural),786.76,2000|11
561,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2000|12
562,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|1
563,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|2
564,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|3
565,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|4
566,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|5
567,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|6
568,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|7
569,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2001|8
570,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2001|9
571,Afghanistan,Wage (non-qualified labour non-agricultural),277.68,2002|1
572,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2002|2
573,Afghanistan,Wage (non-qualified labour non-agricultural),578.5,2002|3
574,Afghanistan,Wage (non-qualified labour non-agricultural),588.1378100000001,2002|4
575,Afghanistan,Wage (non-qualified labour non-agricultural),650.8125,2002|5
576,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2002|6
577,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2002|7
578,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2002|8
579,Afghanistan,Wage (non-qualified labour non-agricultural),636.35,2002|9
580,Afghanistan,Wage (non-qualified labour non-agricultural),708.6625,2002|10
581,Afghanistan,Wage (non-qualified labour non-agricultural),708.6625,2002|11
582,Afghanistan,Wage (non-qualified labour non-agricultural),694.2,2002|12
583,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|2
584,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|7
585,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|8
586,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|9
587,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|10
588,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|11
589,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2014|12
590,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2015|1
591,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2015|2
592,Afghanistan,Wage (non-qualified labour non-agricultural),3.615625,2015|3
593,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2015|4
594,Afghanistan,Wage (non-qualified labour non-agricultural),3.76025,2015|5
595,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|6
596,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|7
597,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|8
598,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|9
599,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|10
600,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|11
601,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2015|12
602,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|1
603,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|2
604,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|3
605,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|4
606,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|5
607,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|6
608,Afghanistan,Wage (non-qualified labour non-agricultural),3.471,2016|7
609,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|8
610,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|9
611,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|10
612,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|11
613,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2016|12
614,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|1
615,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|2
616,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|3
617,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|4
618,Afghanistan,Wage (non-qualified labour non-agricultural),4.0495,2017|5
619,Afghanistan,Wage (non-qualified labour non-agricultural),4.1941250000000005,2017|6
620,Afghanistan,Wage (qualified labour),6.3635,2014|2
621,Afghanistan,Wage (qualified labour),6.3635,2014|7
622,Afghanistan,Wage (qualified labour),6.3635,2014|8
623,Afghanistan,Wage (qualified labour),6.3635,2014|9
624,Afghanistan,Wage (qualified labour),6.3635,2014|10
625,Afghanistan,Wage (qualified labour),6.3635,2014|11
626,Afghanistan,Wage (qualified labour),6.3635,2014|12
627,Afghanistan,Wage (qualified labour),6.3635,2015|1
628,Afghanistan,Wage (qualified labour),6.3635,2015|2
629,Afghanistan,Wage (qualified labour),6.3635,2015|3
630,Afghanistan,Wage (qualified labour),6.3635,2015|4
631,Afghanistan,Wage (qualified labour),6.3635,2015|5
632,Afghanistan,Wage (qualified labour),6.3635,2015|6
633,Afghanistan,Wage (qualified labour),6.3635,2015|7
634,Afghanistan,Wage (qualified labour),6.3635,2015|8
635,Afghanistan,Wage (qualified labour),6.3635,2015|9
636,Afghanistan,Wage (qualified labour),6.3635,2015|10
637,Afghanistan,Wage (qualified labour),6.3635,2015|11
638,Afghanistan,Wage (qualified labour),6.3635,2015|12
639,Afghanistan,Wage (qualified labour),6.3635,2016|1
640,Afghanistan,Wage (qualified labour),6.3635,2016|2
641,Afghanistan,Wage (qualified labour),6.3635,2016|3
642,Afghanistan,Wage (qualified labour),6.3635,2016|4
643,Afghanistan,Wage (qualified labour),6.3635,2016|5
644,Afghanistan,Wage (qualified labour),6.3635,2016|6
645,Afghanistan,Wage (qualified labour),6.3635,2016|7
646,Afghanistan,Wage (qualified labour),6.3635,2016|8
647,Afghanistan,Wage (qualified labour),6.3635,2016|9
648,Afghanistan,Wage (qualified labour),6.3635,2016|10
649,Afghanistan,Wage (qualified labour),6.942,2016|11
650,Afghanistan,Wage (qualified labour),6.942,2016|12
651,Afghanistan,Wage (qualified labour),6.942,2017|1
652,Afghanistan,Wage (qualified labour),6.942,2017|2
653,Afghanistan,Wage (qualified labour),6.942,2017|3
654,Afghanistan,Wage (qualified labour),6.942,2017|4
655,Afghanistan,Wage (qualified labour),6.942,2017|5
656,Afghanistan,Wage (qualified labour),6.942,2017|6
657,Afghanistan,Wage (non-qualified labour non-agricultural),679.731715,2000|1
658,Afghanistan,Wage (non-qualified labour non-agricultural),694.194215,2000|2
659,Afghanistan,Wage (non-qualified labour non-agricultural),800.256405,2000|3
660,Afghanistan,Wage (non-qualified labour non-agricultural),802.185124,2000|4
661,Afghanistan,Wage (non-qualified labour non-agricultural),838.825,2000|5
662,Afghanistan,Wage (non-qualified labour non-agricultural),817.6125620000001,2000|6
